sheet,row,col,address,value,formula
LABOR- API TOP_BTM_RIM ANGLE ,9,14,N9,3,
LABOR- API TOP_BTM_RIM ANGLE ,9,15,O9,7,=SUM(L9:N9)
LABOR- API TOP_BTM_RIM ANGLE ,9,17,Q9,1,
LABOR- API TOP_BTM_RIM ANGLE ,9,18,R9,0,
LABOR- API TOP_BTM_RIM ANGLE ,9,19,S9,2,=R9+2
LABOR- API TOP_BTM_RIM ANGLE ,9,20,T9,2,
LABOR- API TOP_BTM_RIM ANGLE ,9,21,U9,2,
LABOR- API TOP_BTM_RIM ANGLE ,9,22,V9,5,=Q9+R9+T9+U9
LABOR- API TOP_BTM_RIM ANGLE ,9,23,W9,7,=Q9+S9+T9+U9
LABOR- API TOP_BTM_RIM ANGLE ,10,1,A10,"FROM 5-11"" TO 7'-0""",
LABOR- API TOP_BTM_RIM ANGLE ,10,2,B10,"FROM 71"" TO 84""",
LABOR- API TOP_BTM_RIM ANGLE ,10,4,D10,1,
LABOR- API TOP_BTM_RIM ANGLE ,10,5,E10,3,
LABOR- API TOP_BTM_RIM ANGLE ,10,6,F10,2,
LABOR- API TOP_BTM_RIM ANGLE ,10,7,G10,3,
LABOR- API TOP_BTM_RIM ANGLE ,10,8,H10,9,=SUM(D10:G10)
LABOR- API TOP_BTM_RIM ANGLE ,10,10,J10,13,=H10+4
LABOR- API TOP_BTM_RIM ANGLE ,10,12,L10,2,
LABOR- API TOP_BTM_RIM ANGLE ,10,13,M10,2,
LABOR- API TOP_BTM_RIM ANGLE ,10,14,N10,3,
LABOR- API TOP_BTM_RIM ANGLE ,10,15,O10,7,=SUM(L10:N10)
LABOR- API TOP_BTM_RIM ANGLE ,10,17,Q10,1,
LABOR- API TOP_BTM_RIM ANGLE ,10,18,R10,3,
LABOR- API TOP_BTM_RIM ANGLE ,10,19,S10,5,=R10+2
LABOR- API TOP_BTM_RIM ANGLE ,10,20,T10,2,
LABOR- API TOP_BTM_RIM ANGLE ,10,21,U10,2,
LABOR- API TOP_BTM_RIM ANGLE ,10,22,V10,8,=Q10+R10+T10+U10
LABOR- API TOP_BTM_RIM ANGLE ,10,23,W10,10,=Q10+S10+T10+U10
LABOR- API TOP_BTM_RIM ANGLE ,11,1,A11,"FROM 7'-1"" TO 7-6""",
LABOR- API TOP_BTM_RIM ANGLE ,11,2,B11,"FROM 85"" TO 90""",
LABOR- API TOP_BTM_RIM ANGLE ,11,4,D11,1,
LABOR- API TOP_BTM_RIM ANGLE ,11,5,E11,3,
LABOR- API TOP_BTM_RIM ANGLE ,11,6,F11,2,
LABOR- API TOP_BTM_RIM ANGLE ,11,7,G11,3,
LABOR- API TOP_BTM_RIM ANGLE ,11,8,H11,9,=SUM(D11:G11)
LABOR- API TOP_BTM_RIM ANGLE ,11,10,J11,13,=H11+4
LABOR- API TOP_BTM_RIM ANGLE ,11,12,L11,2,
LABOR- API TOP_BTM_RIM ANGLE ,11,13,M11,2,
LABOR- API TOP_BTM_RIM ANGLE ,11,14,N11,3,
LABOR- API TOP_BTM_RIM ANGLE ,11,15,O11,7,=SUM(L11:N11)
LABOR- API TOP_BTM_RIM ANGLE ,11,17,Q11,1,
LABOR- API TOP_BTM_RIM ANGLE ,11,18,R11,3,
LABOR- API TOP_BTM_RIM ANGLE ,11,19,S11,5,=R11+2
LABOR- API TOP_BTM_RIM ANGLE ,11,20,T11,3,
LABOR- API TOP_BTM_RIM ANGLE ,11,21,U11,3,
LABOR- API TOP_BTM_RIM ANGLE ,11,22,V11,10,=Q11+R11+T11+U11
LABOR- API TOP_BTM_RIM ANGLE ,11,23,W11,12,=Q11+S11+T11+U11
LABOR- API TOP_BTM_RIM ANGLE ,12,1,A12,"FROM 7'-7"" TO 8'-0""",
LABOR- API TOP_BTM_RIM ANGLE ,12,2,B12,"FROM 91"" TO 96""",
LABOR- API TOP_BTM_RIM ANGLE ,12,4,D12,1,
LABOR- API TOP_BTM_RIM ANGLE ,12,5,E12,3,
LABOR- API TOP_BTM_RIM ANGLE ,12,6,F12,2,
LABOR- API TOP_BTM_RIM ANGLE ,12,7,G12,3,
LABOR- API TOP_BTM_RIM ANGLE ,12,8,H12,9,=SUM(D12:G12)
LABOR- API TOP_BTM_RIM ANGLE ,12,10,J12,13,=H12+4
LABOR- API TOP_BTM_RIM ANGLE ,12,12,L12,2,
LABOR- API TOP_BTM_RIM ANGLE ,12,13,M12,3,
LABOR- API TOP_BTM_RIM ANGLE ,12,14,N12,3,
LABOR- API TOP_BTM_RIM ANGLE ,12,15,O12,8,=SUM(L12:N12)
LABOR- API TOP_BTM_RIM ANGLE ,12,17,Q12,1,
LABOR- API TOP_BTM_RIM ANGLE ,12,18,R12,3,
LABOR- API TOP_BTM_RIM ANGLE ,12,19,S12,5,=R12+2
LABOR- API TOP_BTM_RIM ANGLE ,12,20,T12,3,
LABOR- API TOP_BTM_RIM ANGLE ,12,21,U12,3,
LABOR- API TOP_BTM_RIM ANGLE ,12,22,V12,10,=Q12+R12+T12+U12
LABOR- API TOP_BTM_RIM ANGLE ,12,23,W12,12,=Q12+S12+T12+U12
LABOR- API TOP_BTM_RIM ANGLE ,13,1,A13,"FROM 8'-1"" TO 8'-6""",
LABOR- API TOP_BTM_RIM ANGLE ,13,2,B13,"FROM 97"" TO 102""",
LABOR- API TOP_BTM_RIM ANGLE ,13,4,D13,1,
LABOR- API TOP_BTM_RIM ANGLE ,13,5,E13,3,
LABOR- API TOP_BTM_RIM ANGLE ,13,6,F13,3,
LABOR- API TOP_BTM_RIM ANGLE ,13,7,G13,4,
LABOR- API TOP_BTM_RIM ANGLE ,13,8,H13,11,=SUM(D13:G13)
LABOR- API TOP_BTM_RIM ANGLE ,13,10,J13,15,=H13+4
LABOR- API TOP_BTM_RIM ANGLE ,13,12,L13,2,
LABOR- API TOP_BTM_RIM ANGLE ,13,13,M13,3,
LABOR- API TOP_BTM_RIM ANGLE ,13,14,N13,4,
LABOR- API TOP_BTM_RIM ANGLE ,13,15,O13,9,=SUM(L13:N13)
LABOR- API TOP_BTM_RIM ANGLE ,13,17,Q13,1,
LABOR- API TOP_BTM_RIM ANGLE ,13,18,R13,3,
LABOR- API TOP_BTM_RIM ANGLE ,13,19,S13,5,=R13+2
LABOR- API TOP_BTM_RIM ANGLE ,13,20,T13,3,
LABOR- API TOP_BTM_RIM ANGLE ,13,21,U13,3,
LABOR- API TOP_BTM_RIM ANGLE ,13,22,V13,10,=Q13+R13+T13+U13
LABOR- API TOP_BTM_RIM ANGLE ,13,23,W13,12,=Q13+S13+T13+U13
LABOR- API TOP_BTM_RIM ANGLE ,14,1,A14,"FROM 8'-7"" TO 9'-0""",
LABOR- API TOP_BTM_RIM ANGLE ,14,2,B14,"FROM 103"" TO 108""",
LABOR- API TOP_BTM_RIM ANGLE ,14,4,D14,1,
LABOR- API TOP_BTM_RIM ANGLE ,14,5,E14,4,
LABOR- API TOP_BTM_RIM ANGLE ,14,6,F14,3,
LABOR- API TOP_BTM_RIM ANGLE ,14,7,G14,4,
LABOR- API TOP_BTM_RIM ANGLE ,14,8,H14,12,=SUM(D14:G14)
LABOR- API TOP_BTM_RIM ANGLE ,14,10,J14,16,=H14+4
LABOR- API TOP_BTM_RIM ANGLE ,14,12,L14,2,
LABOR- API TOP_BTM_RIM ANGLE ,14,13,M14,3,
LABOR- API TOP_BTM_RIM ANGLE ,14,14,N14,4,
LABOR- API TOP_BTM_RIM ANGLE ,14,15,O14,9,=SUM(L14:N14)
LABOR- API TOP_BTM_RIM ANGLE ,14,17,Q14,1,
LABOR- API TOP_BTM_RIM ANGLE ,14,18,R14,4,
LABOR- API TOP_BTM_RIM ANGLE ,14,19,S14,7,
LABOR- API TOP_BTM_RIM ANGLE ,14,20,T14,3,
LABOR- API TOP_BTM_RIM ANGLE ,14,21,U14,3,
LABOR- API TOP_BTM_RIM ANGLE ,14,22,V14,11,=Q14+R14+T14+U14
LABOR- API TOP_BTM_RIM ANGLE ,14,23,W14,14,=Q14+S14+T14+U14
LABOR- API TOP_BTM_RIM ANGLE ,15,1,A15,"FROM 9'-1"" TO 9'-6""",
LABOR- API TOP_BTM_RIM ANGLE ,15,2,B15,"FROM 109"" TO 114""",
LABOR- API TOP_BTM_RIM ANGLE ,15,4,D15,1,
LABOR- API TOP_BTM_RIM ANGLE ,15,5,E15,4,
LABOR- API TOP_BTM_RIM ANGLE ,15,6,F15,3,
LABOR- API TOP_BTM_RIM ANGLE ,15,7,G15,4,
LABOR- API TOP_BTM_RIM ANGLE ,15,8,H15,12,=SUM(D15:G15)
LABOR- API TOP_BTM_RIM ANGLE ,15,10,J15,16,=H15+4
LABOR- API TOP_BTM_RIM ANGLE ,15,12,L15,2,
LABOR- API TOP_BTM_RIM ANGLE ,15,13,M15,3,
LABOR- API TOP_BTM_RIM ANGLE ,15,14,N15,4,
LABOR- API TOP_BTM_RIM ANGLE ,15,15,O15,9,=SUM(L15:N15)
LABOR- API TOP_BTM_RIM ANGLE ,15,17,Q15,1,
LABOR- API TOP_BTM_RIM ANGLE ,15,18,R15,4,
LABOR- API TOP_BTM_RIM ANGLE ,15,19,S15,7,
LABOR- API TOP_BTM_RIM ANGLE ,15,20,T15,3,
LABOR- API TOP_BTM_RIM ANGLE ,15,21,U15,3,
LABOR- API TOP_BTM_RIM ANGLE ,15,22,V15,11,=Q15+R15+T15+U15
LABOR- API TOP_BTM_RIM ANGLE ,15,23,W15,14,=Q15+S15+T15+U15
LABOR- API TOP_BTM_RIM ANGLE ,16,1,A16,"FROM 9'-7"" TO 10'-0""",
LABOR- API TOP_BTM_RIM ANGLE ,16,2,B16,"FROM 115"" TO 120""",
LABOR- API TOP_BTM_RIM ANGLE ,16,4,D16,1,
LABOR- API TOP_BTM_RIM ANGLE ,16,5,E16,4,
LABOR- API TOP_BTM_RIM ANGLE ,16,6,F16,3,
LABOR- API TOP_BTM_RIM ANGLE ,16,7,G16,4,
LABOR- API TOP_BTM_RIM ANGLE ,16,8,H16,12,=SUM(D16:G16)
LABOR- API TOP_BTM_RIM ANGLE ,16,10,J16,16,=H16+4
LABOR- API TOP_BTM_RIM ANGLE ,16,12,L16,3,
LABOR- API TOP_BTM_RIM ANGLE ,16,13,M16,3,
LABOR- API TOP_BTM_RIM ANGLE ,16,14,N16,4,
LABOR- API TOP_BTM_RIM ANGLE ,16,15,O16,10,=SUM(L16:N16)
LABOR- API TOP_BTM_RIM ANGLE ,16,17,Q16,1,
LABOR- API TOP_BTM_RIM ANGLE ,16,18,R16,4,
LABOR- API TOP_BTM_RIM ANGLE ,16,19,S16,7,
LABOR- API TOP_BTM_RIM ANGLE ,16,20,T16,3,
LABOR- API TOP_BTM_RIM ANGLE ,16,21,U16,3,
LABOR- API TOP_BTM_RIM ANGLE ,16,22,V16,11,=Q16+R16+T16+U16
LABOR- API TOP_BTM_RIM ANGLE ,16,23,W16,14,=Q16+S16+T16+U16
LABOR- API TOP_BTM_RIM ANGLE ,17,1,A17,"FROM 10' -1""TO 10'-6""",
LABOR- API TOP_BTM_RIM ANGLE ,17,2,B17,"FROM 121"" TO 126""",
LABOR- API TOP_BTM_RIM ANGLE ,17,4,D17,2,
LABOR- API TOP_BTM_RIM ANGLE ,17,5,E17,4,
LABOR- API TOP_BTM_RIM ANGLE ,17,6,F17,3,
LABOR- API TOP_BTM_RIM ANGLE ,17,7,G17,4,
LABOR- API TOP_BTM_RIM ANGLE ,17,8,H17,13,=SUM(D17:G17)
LABOR- API TOP_BTM_RIM ANGLE ,17,10,J17,17,=H17+4
LABOR- API TOP_BTM_RIM ANGLE ,17,12,L17,3,
LABOR- API TOP_BTM_RIM ANGLE ,17,13,M17,3,
LABOR- API TOP_BTM_RIM ANGLE ,17,14,N17,4,
LABOR- API TOP_BTM_RIM ANGLE ,17,15,O17,10,=SUM(L17:N17)
LABOR- API TOP_BTM_RIM ANGLE ,17,17,Q17,2,
LABOR- API TOP_BTM_RIM ANGLE ,17,18,R17,4,
LABOR- API TOP_BTM_RIM ANGLE ,17,19,S17,7,
LABOR- API TOP_BTM_RIM ANGLE ,17,20,T17,3,
LABOR- API TOP_BTM_RIM ANGLE ,17,21,U17,3,
LABOR- API TOP_BTM_RIM ANGLE ,17,22,V17,12,=Q17+R17+T17+U17
LABOR- API TOP_BTM_RIM ANGLE ,17,23,W17,15,=Q17+S17+T17+U17
LABOR- API TOP_BTM_RIM ANGLE ,18,1,A18,"FROM 10'-7"" TO 11'-0""",
LABOR- API TOP_BTM_RIM ANGLE ,18,2,B18,"FROM 127"" TO 132""",
LABOR- API TOP_BTM_RIM ANGLE ,18,4,D18,2,
LABOR- API TOP_BTM_RIM ANGLE ,18,5,E18,4,
LABOR- API TOP_BTM_RIM ANGLE ,18,6,F18,3,
LABOR- API TOP_BTM_RIM ANGLE ,18,7,G18,4,
LABOR- API TOP_BTM_RIM ANGLE ,18,8,H18,13,=SUM(D18:G18)
LABOR- API TOP_BTM_RIM ANGLE ,18,10,J18,17,=H18+4
LABOR- API TOP_BTM_RIM ANGLE ,18,12,L18,3,
LABOR- API TOP_BTM_RIM ANGLE ,18,13,M18,3,
LABOR- API TOP_BTM_RIM ANGLE ,18,14,N18,4,
LABOR- API TOP_BTM_RIM ANGLE ,18,15,O18,10,=SUM(L18:N18)
LABOR- API TOP_BTM_RIM ANGLE ,18,17,Q18,2,
LABOR- API TOP_BTM_RIM ANGLE ,18,18,R18,4,
LABOR- API TOP_BTM_RIM ANGLE ,18,19,S18,7,
LABOR- API TOP_BTM_RIM ANGLE ,18,20,T18,4,
LABOR- API TOP_BTM_RIM ANGLE ,18,21,U18,4,
LABOR- API TOP_BTM_RIM ANGLE ,18,22,V18,14,=Q18+R18+T18+U18
LABOR- API TOP_BTM_RIM ANGLE ,18,23,W18,17,=Q18+S18+T18+U18
LABOR- API TOP_BTM_RIM ANGLE ,19,1,A19,"FROM 11'-1"" TO 11'-6""",
LABOR- API TOP_BTM_RIM ANGLE ,19,2,B19,"FROM 133"" TO 138""",
LABOR- API TOP_BTM_RIM ANGLE ,19,4,D19,2,
LABOR- API TOP_BTM_RIM ANGLE ,19,5,E19,4,
LABOR- API TOP_BTM_RIM ANGLE ,19,6,F19,3,
LABOR- API TOP_BTM_RIM ANGLE ,19,7,G19,4,
LABOR- API TOP_BTM_RIM ANGLE ,19,8,H19,13,=SUM(D19:G19)
LABOR- API TOP_BTM_RIM ANGLE ,19,10,J19,17,=H19+4
LABOR- API TOP_BTM_RIM ANGLE ,19,12,L19,3,
LABOR- API TOP_BTM_RIM ANGLE ,19,13,M19,3,
LABOR- API TOP_BTM_RIM ANGLE ,19,14,N19,4,
LABOR- API TOP_BTM_RIM ANGLE ,19,15,O19,10,=SUM(L19:N19)
LABOR- API TOP_BTM_RIM ANGLE ,19,17,Q19,2,
LABOR- API TOP_BTM_RIM ANGLE ,19,18,R19,4,
LABOR- API TOP_BTM_RIM ANGLE ,19,19,S19,7,
LABOR- API TOP_BTM_RIM ANGLE ,19,20,T19,4,
LABOR- API TOP_BTM_RIM ANGLE ,19,21,U19,4,
LABOR- API TOP_BTM_RIM ANGLE ,19,22,V19,14,=Q19+R19+T19+U19
LABOR- API TOP_BTM_RIM ANGLE ,19,23,W19,17,=Q19+S19+T19+U19
LABOR- API TOP_BTM_RIM ANGLE ,20,1,A20,"FROM 11'-7"" TO 12'-0""",
LABOR- API TOP_BTM_RIM ANGLE ,20,2,B20,"FROM 139"" TO 144""",
LABOR- API TOP_BTM_RIM ANGLE ,20,4,D20,2,
LABOR- API TOP_BTM_RIM ANGLE ,20,5,E20,4,
LABOR- API TOP_BTM_RIM ANGLE ,20,6,F20,3,
LABOR- API TOP_BTM_RIM ANGLE ,20,7,G20,4,
LABOR- API TOP_BTM_RIM ANGLE ,20,8,H20,13,=SUM(D20:G20)
LABOR- API TOP_BTM_RIM ANGLE ,20,10,J20,17,=H20+4
LABOR- API TOP_BTM_RIM ANGLE ,20,12,L20,3,
LABOR- API TOP_BTM_RIM ANGLE ,20,13,M20,3,
LABOR- API TOP_BTM_RIM ANGLE ,20,14,N20,4,
LABOR- API TOP_BTM_RIM ANGLE ,20,15,O20,10,=SUM(L20:N20)
LABOR- API TOP_BTM_RIM ANGLE ,20,17,Q20,2,
LABOR- API TOP_BTM_RIM ANGLE ,20,18,R20,4,
LABOR- API TOP_BTM_RIM ANGLE ,20,19,S20,7,
LABOR- API TOP_BTM_RIM ANGLE ,20,20,T20,4,
LABOR- API TOP_BTM_RIM ANGLE ,20,21,U20,4,
LABOR- API TOP_BTM_RIM ANGLE ,20,22,V20,14,=Q20+R20+T20+U20
LABOR- API TOP_BTM_RIM ANGLE ,20,23,W20,17,=Q20+S20+T20+U20
LABOR- API TOP_BTM_RIM ANGLE ,21,1,A21,"FROM 12'-1"" TO 12'-6""",
LABOR- API TOP_BTM_RIM ANGLE ,21,2,B21,"FROM 145"" TO 150""",
LABOR- API TOP_BTM_RIM ANGLE ,21,4,D21,2,
LABOR- API TOP_BTM_RIM ANGLE ,21,5,E21,4,
LABOR- API TOP_BTM_RIM ANGLE ,21,6,F21,4,
LABOR- API TOP_BTM_RIM ANGLE ,21,7,G21,5,
LABOR- API TOP_BTM_RIM ANGLE ,21,8,H21,15,=SUM(D21:G21)
LABOR- API TOP_BTM_RIM ANGLE ,21,10,J21,19,=H21+4
LABOR- API TOP_BTM_RIM ANGLE ,21,12,L21,3,
LABOR- API TOP_BTM_RIM ANGLE ,21,13,M21,4,
LABOR- API TOP_BTM_RIM ANGLE ,21,14,N21,5,
LABOR- API TOP_BTM_RIM ANGLE ,21,15,O21,12,=SUM(L21:N21)
LABOR- API TOP_BTM_RIM ANGLE ,21,17,Q21,2,
LABOR- API TOP_BTM_RIM ANGLE ,21,18,R21,4,
LABOR- API TOP_BTM_RIM ANGLE ,21,19,S21,7,
LABOR- API TOP_BTM_RIM ANGLE ,21,20,T21,4,
LABOR- API TOP_BTM_RIM ANGLE ,21,21,U21,4,
LABOR- API TOP_BTM_RIM ANGLE ,21,22,V21,14,=Q21+R21+T21+U21
LABOR- API TOP_BTM_RIM ANGLE ,21,23,W21,17,=Q21+S21+T21+U21
LABOR- API TOP_BTM_RIM ANGLE ,22,1,A22,"FROM 12'-7"" TO 13'-0""",
LABOR- API TOP_BTM_RIM ANGLE ,22,2,B22,"FROM 151"" TO 156""",
LABOR- API TOP_BTM_RIM ANGLE ,22,4,D22,2,
LABOR- API TOP_BTM_RIM ANGLE ,22,5,E22,4,
LABOR- API TOP_BTM_RIM ANGLE ,22,6,F22,4,
LABOR- API TOP_BTM_RIM ANGLE ,22,7,G22,5,
LABOR- API TOP_BTM_RIM ANGLE ,22,8,H22,15,=SUM(D22:G22)
LABOR- API TOP_BTM_RIM ANGLE ,22,10,J22,19,=H22+4
LABOR- API TOP_BTM_RIM ANGLE ,22,12,L22,3,
LABOR- API TOP_BTM_RIM ANGLE ,22,13,M22,4,
LABOR- API TOP_BTM_RIM ANGLE ,22,14,N22,5,
LABOR- API TOP_BTM_RIM ANGLE ,22,15,O22,12,=SUM(L22:N22)
LABOR- API TOP_BTM_RIM ANGLE ,22,17,Q22,2,
LABOR- API TOP_BTM_RIM ANGLE ,22,18,R22,4,
LABOR- API TOP_BTM_RIM ANGLE ,22,19,S22,7,
LABOR- API TOP_BTM_RIM ANGLE ,22,20,T22,4,
LABOR- API TOP_BTM_RIM ANGLE ,22,21,U22,4,
LABOR- API TOP_BTM_RIM ANGLE ,22,22,V22,14,=Q22+R22+T22+U22
